Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-837896.5075	1675803.015	19907136896.7662	1228.9063	52.0,52.0,52.0,52.0,52.0	97.1758,38.4332,87.4949,2.9261,9.9992	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-817578.5063	1635167.0126	17614436819.8853	1070.6095	53.0,53.0,53.0,53.0,53.0	99.7036,99.8679,97.1846,2.8865,9.9734	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-662273.1684	1324556.3368	6848670316.8467	1589.6417	54.0,54.0,54.0,54.0,54.0	99.9112,77.2679,99.633,1.2383,5.6278	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-750528.996	1501067.992	6610230450.3087	1308.5254	55.0,55.0,55.0,55.0,55.0	89.124,99.9869,99.7022,2.1662,7.3564	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-875712.212	1751434.424	222503876885.0284	1273.7875	56.0,56.0,56.0,56.0,56.0	99.6712,95.8514,94.2603,4.4347,7.5652	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-751362.0243	1502734.0486	8108360439.8369	1847.3109	57.0,57.0,57.0,57.0,57.0	90.9707,42.8585,59.388,2.3063,5.3944	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-686260.6928	1372531.3856	2021530788492.9128	2179.8272	58.0,58.0,58.0,58.0,58.0	99.9854,58.6181,99.7433,1.7424,3.6782	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-526945.2907	1053900.5814	65046593.0157	1441.5548	59.0,59.0,59.0,59.0,59.0	90.3758,29.1576,99.1778,0.0374,8.1241	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-933416.5555	1866843.111	1504934577814.7727	1113.0479	60.0,60.0,60.0,60.0,60.0	99.5993,97.3974,99.9925,5.4719,9.2265	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-803917.0235	1607844.047	25789775972.8584	1273.1807	61.0,61.0,61.0,61.0,61.0	99.9497,99.9965,99.5389,3.0203,7.5033	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-833570.7033	1667151.4066	34492190698.4506	1165.4803	62.0,62.0,62.0,62.0,62.0	99.779,99.9704,99.9891,3.4056,8.6068	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-899068.3852	1798146.7704	252754079663.9322	1163.2239	63.0,63.0,63.0,63.0,63.0	79.3996,99.9433,99.9869,4.6716,8.9497	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-784592.094	1569194.188	2686530411.5677	1875.4822	64.0,64.0,64.0,64.0,64.0	96.5207,30.0236,12.9381,0.769,8.0592	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-862890.4495	1725790.899	98273914268.2446	1197.1644	65.0,65.0,65.0,65.0,65.0	99.9205,95.6975,99.9872,4.0621,8.2774	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-881884.3591	1763778.7182	101679226994.8746	1095.7469	66.0,66.0,66.0,66.0,66.0	89.3025,96.7021,99.9283,4.1984,9.7556	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-974342.5144	1948695.0288	6966670605249.216	1097.868	67.0,67.0,67.0,67.0,67.0	87.4568,99.7093,99.9408,6.3876,9.5928	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-886711.1568	1773432.3136	301204557748.8402	1213.7123	68.0,68.0,68.0,68.0,68.0	99.9713,98.803,99.9905,4.619,8.029	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-960849.0727	1921708.1454	5064631980552.233	1116.2222	69.0,69.0,69.0,69.0,69.0	99.9672,99.9495,99.976,6.1758,9.1002	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-537929.8508	1075869.7016	3.781156121504466e+19	12253.0602	70.0,70.0,70.0,70.0,70.0	76.5635,3.803,74.8474,0.5176,0.4694	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-916407.2745	1832824.549	665485250273.3387	1146.1005	71.0,71.0,71.0,71.0,71.0	98.61,84.9385,96.7927,5.071,9.1229	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-850493.9713	1700997.9426	60621595120.6622	1200.0579	72.0,72.0,72.0,72.0,72.0	99.9548,87.0643,99.397,3.7717,8.4087	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-970050.0386	1940110.0772	7205026104581.811	1132.2103	73.0,73.0,73.0,73.0,73.0	99.9917,99.9163,93.262,6.3987,8.9952	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-938561.2775	1877132.555	1496496661853.2227	1077.335	74.0,74.0,74.0,74.0,74.0	99.2531,86.1499,99.9463,5.4456,9.9957	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-1017136.3077	2034282.6154	55589680621564.99	1114.2925	75.0,75.0,75.0,75.0,75.0	99.8466,79.395,99.92,7.6988,9.4755	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-710803.5269	1421617.0538	1968273215.3578	2010.3229	76.0,76.0,76.0,76.0,76.0	99.9614,75.58,29.3064,1.5088,4.7695	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-992433.187	1984876.374	13513210699534.965	1174.1316	77.0,77.0,77.0,77.0,77.0	97.5959,51.8659,99.7781,6.7443,9.5794	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-483509.0803	967028.1606	30980674.3218	1421.3603	78.0,78.0,78.0,78.0,78.0	47.6332,93.3908,78.3328,0.0215,7.8798	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-727205.957	1454421.914	2549846187.8354	1295.1636	79.0,79.0,79.0,79.0,79.0	99.7901,63.9929,50.8706,1.2855,9.2628	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-864136.9721	1728283.9442	90930160768.3411	1172.5111	80.0,80.0,80.0,80.0,80.0	99.9919,99.8515,99.8174,4.053,8.4969	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-977159.6506	1954329.3012	7806753099775.77	1060.4032	81.0,81.0,81.0,81.0,81.0	99.6281,99.6474,97.8331,6.4295,9.952	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-722440.9091	1444891.8182	2880212775.5978	1162.2526	82.0,82.0,82.0,82.0,82.0	95.1678,99.557,84.8992,1.5179,9.0976	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-995635.5879	1991281.1758	12268492003471.023	1144.2686	83.0,83.0,83.0,83.0,83.0	77.3342,67.7959,99.3669,6.7582,9.988	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-545205.5567	1090421.1134	280693036.8071	1700.9956	84.0,84.0,84.0,84.0,84.0	75.6952,96.1241,91.1206,0.3616,5.251	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-930272.2172	1860554.4344	1082756497049.7344	1065.8725	85.0,85.0,85.0,85.0,85.0	99.1822,99.8544,99.6206,5.2832,9.8922	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-743590.8431	1487191.6862	1027465610.3931	2415.4128	86.0,86.0,86.0,86.0,86.0	63.8115,60.6746,6.533,0.4602,5.276	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-759169.7557	1518349.5114	2592969145.3602	1571.9019	87.0,87.0,87.0,87.0,87.0	89.6796,17.3684,55.5208,1.2732,8.9608	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-933277.2816	1866564.5632	1162739959345.623	1155.8168	88.0,88.0,88.0,88.0,88.0	90.6133,68.0482,99.9843,5.3384,9.5094	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-497615.636	995241.272	41602053.4764	1389.9883	89.0,89.0,89.0,89.0,89.0	97.8554,44.4344,77.0965,0.0156,8.2521	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-520160.8844	1040331.7688	46895238.3672	1596.348	90.0,90.0,90.0,90.0,90.0	59.6276,29.5004,88.4231,0.0243,7.7476	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-963520.3843	1927050.7686	3931236513480.189	1077.4154	91.0,91.0,91.0,91.0,91.0	85.0443,99.9782,99.9251,6.0144,9.9736	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-995846.6255	1991703.251	13915514471460.174	1137.4047	92.0,92.0,92.0,92.0,92.0	69.4325,99.9538,99.3583,6.8757,9.4511	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-688733.3004	1377476.6008	1360965762.4962	1160.0218	93.0,93.0,93.0,93.0,93.0	82.1816,99.6745,65.592,0.9254,9.9995	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-848501.9156	1697013.8312	44388524132.9946	1846.5288	94.0,94.0,94.0,94.0,94.0	98.6323,7.2787,89.7719,2.4055,6.5915	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-1032260.3293	2064530.6586	94697792741669.27	1059.5958	95.0,95.0,95.0,95.0,95.0	99.0531,99.8756,98.9719,8.134,9.8668	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-990005.8569	1980021.7138	10161197876969.775	1097.4177	96.0,96.0,96.0,96.0,96.0	73.3191,99.9574,97.8178,6.6185,9.9868	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-825133.5003	1650277.0006	46936286065.3742	3012.1208	97.0,97.0,97.0,97.0,97.0	44.6625,3.1069,95.6194,1.9621,3.8874	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-915642.3277	1831294.6554	26500482739.8383	1683.2825	98.0,98.0,98.0,98.0,98.0	13.1678,34.4444,82.5478,2.5482,9.9041	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-846142.3417	1692294.6834	7451916214.967	1741.0359	99.0,99.0,99.0,99.0,99.0	82.7185,17.9555,22.2919,1.494,9.994	nu1, nu2, nu3, T1_23, T23
