Directory	Run	LogLikelihood	ModelParameters	ModelValues	Theta
output_proj_2het_group1-group3_process4_05-6-25	Run 8	-2972.22	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.1495, 0.15718, 139.5046, 0.00e+00, 5.76689, 10.10878, 0.00e+00, 0.35385, 4.69106, 5.32642, 3.14331, 0.31651, 11.21189, 0.00e+00, 0.86794, 0.54161)	28637.55564894384
output_proj_2het_group1-group3_process4_05-6-25	Run 3	-3081.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.01, 0.89554, 0.17641, 70.1573, 0.58541, 15.0, 2.58966, 0.00e+00, 0.34636, 7.771, 7.45333, 0.00e+00, 2.20531, 0.00e+00, 1.00251, 0.58737, 0.30375)	16696.58758251983
output_proj_2het_group1-group3_process4_05-6-25	Run 5	-3171.50	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.71728, 200.0, 1.0858, 23.12551, 13.08201, 0.686, 0.00e+00, 0.00e+00, 0.08517, 0.25522, 16.72254, 16.44862, 0.00e+00, 0.38336, 3.9741, 0.00e+00, 0.28736, 0.60771)	7815.780643656647
output_proj_2het_group3-Amil_process4_05-6-25	Run 8	-5998.00	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 16.51273, 1.51349, 14.28579, 7.37715, 0.23128, 0.00e+00, 0.82914, 0.00e+00, 0.00172, 200.0, 6.92807, 0.00e+00, 15.0, 15.0, 15.0, 0.48078, 0.37775)	14509.323283472668
output_proj_2het_group3-Amil_process4_05-6-25	Run 3	-6344.84	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(82.65974, 200.0, 1.17502, 0.03857, 200.0, 1.26734, 5.18456, 5.00056, 2.72421, 1.32739, 9.55008, 5.96169, 5.08616, 0.03597, 15.0, 0.00e+00, 0.00e+00, 0.30673)	20083.129382684227
output_proj_2het_group3-Amil_process4_05-6-25	Run 2	-6460.38	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01282, 0.51127, 0.55559, 4.52432, 2.61798, 0.02517, 1.55893, 1.52333, 1.71e-06, 0.25154, 6.13254, 3.57421, 0.0578, 0.53072, 0.03513, 6.95882, 0.77272, 0.65371)	36351.173481826976
output_proj_2het_group3-Amil_process4_05-6-25	Run 4	-6850.03	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(10.06617, 200.0, 0.79801, 0.10472, 200.0, 9.44726, 0.00e+00, 0.00e+00, 1.19589, 0.98954, 9.90691, 4.68871, 0.001, 0.37837, 0.00e+00, 1.01299, 0.30488, 0.42699)	20726.034734815592
output_proj_2het_group1-group3_process2_05-6-25	Run 3	-2610.27	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.35889, 0.1821, 31.85607, 0.00e+00, 8.03911, 3.62301, 0.5998, 0.66368, 8.18035, 10.64036, 0.16827, 10.07173, 0.001, 15.0, 0.77869, 0.56226)	14713.348334215814
output_proj_2het_group1-group3_process2_05-6-25	Run 2	-2611.37	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.09006, 26.98279, 1.94316, 23.19433, 21.40997, 0.001, 0.00e+00, 0.00e+00, 0.6184, 0.01729, 10.66169, 200.0, 15.0, 0.00e+00, 6.16769, 0.00e+00, 0.2523, 0.58017)	5858.021046480383
output_proj_2het_group1-group3_process2_05-6-25	Run 4	-2723.99	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 0.74627, 0.12249, 200.0, 0.00e+00, 14.33036, 2.12843, 0.00e+00, 0.74131, 10.99414, 10.43431, 0.17416, 0.00e+00, 0.10645, 15.0, 0.83841, 0.46689)	14926.469007839378
output_proj_2het_group1-group3_process2_05-6-25	Run 6	-3698.22	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(2.55469, 200.0, 3.29809, 0.05154, 44.80497, 15.0, 4.2585, 0, 2.61799, 1.57804, 16.16212, 23.23796, 0.06688, 3.34167, 0, 3.3827, 0.10964, 0.54208)	6867.909889618084
output_proj_2het_group1-group3_process2_05-6-25	Run 7	-4028.27	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 72.18134, 0.90871, 0.16456, 145.59452, 0.68076, 14.16672, 2.38338, 0.00e+00, 0.92779, 14.99927, 16.33226, 4.94204, 0.00e+00, 1.58961, 0.07497, 0.64727, 0.44389)	8476.260420227234
output_proj_2het_group3-group4_process8_05-6-25	Run 3	-2784.15	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(24.61564, 200.0, 0.65765, 0.1133, 22.68733, 11.58895, 0.00e+00, 0.51939, 2.10878, 1.91405, 14.16617, 28.25792, 0.24548, 7.91225, 0.001, 3.66473, 0.70862, 0.47016)	7330.955792884991
output_proj_2het_group3-group4_process8_05-6-25	Run 5	-3152.14	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.1658, 0.04992, 0.18728, 0.54777, 200.0, 0.00e+00, 3.49921, 7.43989, 0.78241, 1.62861, 9.14442, 16.68817, 0.27569, 5.7442, 0.00e+00, 3.94179, 0.68266, 0.38248)	11723.05368172027
output_proj_2het_group3-group4_process8_05-6-25	Run 1	-3356.59	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(3.01761, 1.01901, 8.01988, 0.19, 0.09998, 14.15179, 10.77335, 0.53354, 2.04738, 0.39305, 2.00091, 3.99243, 0.69085, 15.0, 0.32646, 3.75142, 0.33589, 0.28476)	50462.20405771018
output_proj_2het_group3-group4_process8_05-6-25	Run 7	-3826.87	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.0113, 0.01, 3.17164, 0.55157, 0.08556, 4.99895, 15.0, 0.00e+00, 4.4157, 0.3988, 2.24871, 3.97896, 0.00e+00, 15.0, 0.44038, 4.1516, 0.0109, 0.26515)	48798.09399340851
output_proj_2het_group3-group4_process8_05-6-25	Run 2	-4133.77	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.14403, 0.55014, 1.0, 1.31954, 13.80745, 4.12305, 9.54452, 1.45602, 2.32053, 12.49985, 26.26566, 2.41093, 4.69e-13, 0.58051, 0.001, 0.19622, 0.76906)	8067.616174879641
output_proj_2het_group3-Amil_process5_05-6-25	Run 3	-4677.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.01, 1.33909, 0.50032, 4.0939, 0.00e+00, 2.11247, 1.13793, 0.00e+00, 1.00039, 9.38242, 5.86598, 0.04721, 3.16706, 0.00e+00, 15.0, 0.86601, 0.67931)	22419.615321674788
output_proj_2het_group3-Amil_process5_05-6-25	Run 2	-5030.16	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.80433, 44.70399, 1.36016, 12.48178, 6.09141, 0.16984, 0.001, 1.43113, 0.01544, 0.00982, 200.0, 200.0, 13.64219, 0.00e+00, 15.0, 0.00e+00, 0.4016, 0.32681)	16417.539312858455
output_proj_2het_group3-Amil_process5_05-6-25	Run 5	-5752.72	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.54138, 12.0459, 1.11014, 9.1313, 4.60158, 0.00e+00, 0.001, 1.22544, 0.01252, 0.0125, 200.0, 200.0, 0.00e+00, 13.18521, 0.00e+00, 10.18222, 0.57248, 0.63294)	21332.537390266658
output_proj_2het_group3-Amil_process5_05-6-25	Run 4	-6391.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.11007, 200.0, 0.5257, 0.99945, 4.96861, 0.37585, 0.00e+00, 0.00e+00, 1.21089, 0.71783, 8.69692, 4.2149, 0.00e+00, 0.35641, 0.00e+00, 1.4896, 0.30099, 0.43006)	25677.55131244322
output_proj_2het_group2-group4_process6_05-6-25	Run 6	-2201.23	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.39979, 19.0777, 2.70516, 68.63592, 40.61274, 0.00e+00, 2.38997, 0.00e+00, 5.62871, 0.01191, 1.0, 11.02729, 0.00e+00, 15.0, 0.00e+00, 11.63475, 0.60209, 0.3743)	4242.159386251992
output_proj_2het_group2-group4_process6_05-6-25	Run 2	-2256.89	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.48437, 15.52712, 1.74214, 25.58181, 32.32935, 4.0272, 0.00e+00, 2.86201, 0.00e+00, 0.00878, 4.99171, 200.0, 0.00e+00, 15.0, 15.0, 0.00e+00, 0.37882, 0.44702)	6111.692761705594
output_proj_2het_group2-group4_process6_05-6-25	Run 7	-4180.68	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.41152, 0.99972, 1.18722, 2.08832, 2.10855, 0.17765, 6.28017, 1.97592, 14.70322, 22.50994, 4.95859, 0.00e+00, 3.31173, 0.00e+00, 0.21033, 0.50652)	8694.928015982912
output_proj_2het_group3-Amil_process3_05-6-25	Run 7	-5136.74	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99973, 10.12745, 1.32414, 12.86813, 8.97371, 3.08e-20, 4.70884, 0.001, 12.73161, 0.00943, 200.0, 0.99997, 5.32e-21, 14.71842, 0.76575, 15.0, 0.76279, 0.6451)	15574.3101292751
output_proj_2het_group3-Amil_process3_05-6-25	Run 8	-5340.03	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.6844, 200.0, 1.1729, 12.85455, 5.34264, 0.00e+00, 0.00e+00, 9.83068, 0.06926, 0.00909, 2.30064, 200.0, 0.00e+00, 14.91867, 0.00e+00, 0.00e+00, 0.36523, 0.65887)	19687.51260643195
output_proj_2het_group3-Amil_process3_05-6-25	Run 2	-6873.06	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(24.57015, 200.0, 0.89265, 0.0738, 200.0, 0.00e+00, 13.84651, 1.05965, 0.00e+00, 1.07164, 11.14922, 5.21608, 0.39104, 0.001, 0.86916, 0.00e+00, 0.64714, 0.55481)	18612.00703912301
output_proj_2het_group2-group4_process4_05-6-25	Run 2	-1951.74	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.78122, 12.94352, 2.14635, 34.28061, 47.08073, 6.75433, 0.001, 4.95458, 9.39e-10, 0.01657, 3.55745, 5.80971, 3.68e-11, 14.96259, 3.86e-11, 11.69782, 0.27517, 0.40952)	5059.624261466756
output_proj_2het_group2-group4_process4_05-6-25	Run 3	-2073.97	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.87641, 15.38527, 1.79092, 27.19787, 32.74572, 0.00e+00, 4.71053, 0.00e+00, 3.552, 0.0105, 4.63333, 161.67942, 15.0, 0.65621, 12.60326, 0.00e+00, 0.64927, 0.5578)	5941.031696935032
output_proj_2het_group2-group4_process4_05-6-25	Run 1	-2592.32	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.3072, 15.61275, 1.57812, 19.59641, 29.44493, 0.001, 6.36e-19, 1.48e-18, 0.07408, 0.03735, 29.75854, 200.0, 2.14e-19, 15.0, 1.02e-19, 6.8126, 0.747, 0.40427)	6591.331787364806
output_proj_2het_group2-group4_process4_05-6-25	Run 8	-3638.80	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.2641, 0.15012, 0.591, 0.52432, 48.80834, 4.07045, 0.00e+00, 0.00e+00, 2.39793, 0.34735, 5.99984, 7.52423, 0.00e+00, 4.20977, 0.12889, 0.61192, 0.79395, 0.36345)	21534.441316744997
output_proj_2het_group2-group4_process4_05-6-25	Run 7	-3719.15	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.28252, 1.00055, 11.20739, 0.97225, 0.63661, 3.05667, 2.68641, 0.00e+00, 0.00e+00, 1.8999, 13.54602, 19.33956, 4.89742, 0.00e+00, 2.24615, 0.0627, 0.51724, 0.50181)	9553.365972919497
output_proj_2het_group1-group3_process6_05-6-25	Run 3	-2994.39	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 0.08542, 1.40058, 1.0, 37.6918, 12.50725, 0.00e+00, 0.00e+00, 1.22748, 0.09311, 200.0, 4.40505, 4.25862, 0.001, 0.22165, 0.00e+00, 0.59012, 0.44027)	12498.648050365764
output_proj_2het_group1-group3_process6_05-6-25	Run 1	-3019.30	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.26458, 0.29253, 0.30583, 0.05358, 38.62909, 1.81327, 0.00e+00, 12.40792, 5.05201, 0.21608, 2.39912, 3.22352, 0.56993, 15.0, 0.001, 15.0, 0.93239, 0.53527)	46168.47424703023
output_proj_2het_group1-group3_process6_05-6-25	Run 5	-3136.65	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.71002, 60.74316, 1.29581, 19.81662, 18.39613, 0.001, 3.07792, 0.01454, 2.41669, 0.01421, 11.12233, 200.0, 13.85024, 7.86e-21, 15.0, 1.56e-21, 0.71933, 0.56041)	6734.076542689748
output_proj_2het_group3-group4_process5_05-6-25	Run 6	-2173.24	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(4.46232, 24.74479, 1.31678, 13.55229, 24.2245, 0.17148, 11.57725, 0.00e+00, 4.87219, 0.00654, 200.0, 125.83419, 0.00e+00, 15.0, 0.00e+00, 14.94509, 0.56299, 0.23945)	7971.506421054257
output_proj_2het_group3-group4_process5_05-6-25	Run 5	-2739.54	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.18639, 0.28911, 1.00004, 0.20093, 0.00e+00, 4.55467, 7.25956, 0.00e+00, 0.79762, 4.6197, 8.84367, 15.0, 0.47818, 5.15908, 0.21199, 0.76498, 0.59098)	22969.88124534764
output_proj_2het_group3-group4_process5_05-6-25	Run 3	-3644.34	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01254, 1.08455, 0.00728, 1.03971, 1.0004, 0.00e+00, 0.00e+00, 0.00e+00, 0.00e+00, 2.81257, 12.51457, 27.54851, 0.20286, 4.82941, 0.001, 1.52136, 0.01028, 0.38694)	7399.5891633730525
output_proj_2het_group3-group4_process5_05-6-25	Run 4	-3655.71	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 0.77161, 0.83085, 200.0, 2.36296, 1.66022, 0.00e+00, 0.00e+00, 0.00e+00, 2.59866, 17.31719, 28.95997, 2.93403, 0.001, 1.03561, 0.06168, 1.0, 0.67787)	6708.567836873973
output_proj_2het_group3-group4_process5_05-6-25	Run 7	-4010.33	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.03386, 0.13408, 1.0, 0.22024, 4.37705, 9.49229, 0.08058, 10.44782, 2.24335, 10.05139, 26.00633, 0.00e+00, 4.36133, 0.06087, 0.00e+00, 0.06882, 0.26519)	9374.511297555588
output_proj_2het_group2-group4_process7_05-6-25	Run 2	-1379.12	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(6.52103, 0.73774, 10.71089, 156.47654, 3.06472, 0.00e+00, 4.22517, 0.00e+00, 5.45916, 4.67958, 17.25068, 0.60979, 0.00e+00, 0.00e+00, 0.00e+00, 1.91088, 0.59088, 0.25162)	84.87938339770864
output_proj_2het_group2-group4_process7_05-6-25	Run 5	-2209.10	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.66354, 15.65897, 1.81447, 26.40002, 33.87475, 0.00e+00, 5.83161, 0.00e+00, 3.94295, 0.00891, 4.98544, 105.11274, 0.00e+00, 15.0, 15.0, 0.00e+00, 0.628, 0.44808)	5891.589058861108
output_proj_2het_group2-group4_process7_05-6-25	Run 1	-2415.70	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(5.43001, 15.45688, 1.72606, 25.05594, 33.05111, 0.78946, 0.00e+00, 0.00e+00, 0.001, 0.0224, 8.00426, 42.39893, 15.0, 0.61626, 14.89617, 0.00e+00, 0.20839, 0.56721)	6174.552273804039
output_proj_2het_group2-group4_process7_05-6-25	Run 4	-3281.81	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.99997, 200.0, 0.8737, 1.25272, 8.36457, 0.00e+00, 1.48667, 0.33864, 0.24701, 3.31576, 28.42534, 44.76222, 0.04149, 4.52601, 0.001, 3.06974, 0.27295, 0.5615)	4526.209725418022
output_proj_2het_group2-group4_process7_05-6-25	Run 8	-4997.36	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.24442, 0.03385, 0.01568, 0.31318, 1.00001, 3.44217, 7.02117, 15.0, 6.40223, 2.4249, 15.53903, 21.48801, 0.00e+00, 1.95458, 0, 1.42259, 1.0, 0.42647)	8093.448399811517
output_proj_2het_group3-Amil_process2_05-6-25	Run 5	-3806.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.90253, 200.0, 1.28518, 14.14302, 5.54417, 0.00e+00, 0.00e+00, 0.00e+00, 0.001, 0.17101, 13.48579, 8.66908, 0.05152, 1.01743, 0.1177, 5.44874, 0.36081, 0.57004)	15440.876741838236
output_proj_2het_group3-Amil_process2_05-6-25	Run 8	-5453.32	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.0, 200.0, 1.62094, 15.85496, 6.86823, 0.00e+00, 0.00e+00, 0.001, 2.97431, 0.00993, 5.18455, 72.12776, 0.00e+00, 15.0, 5.37428, 0.00e+00, 0.6223, 0.6718)	14733.669761265211
output_proj_2het_group3-Amil_process2_05-6-25	Run 4	-5677.82	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.55884, 200.0, 1.09902, 9.62885, 4.14272, 0.001, 1.21e-16, 1.10e-16, 1.32391, 0.0347, 19.04497, 200.0, 4.60523, 1.26e-16, 4.61146, 1.16e-17, 0.443, 0.37173)	20939.065787035288
output_proj_2het_group3-Amil_process2_05-6-25	Run 2	-6108.08	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.42735, 200.0, 0.86072, 8.06499, 3.30073, 0.001, 0.0845, 5.14e-14, 2.09003, 0.04081, 9.85329, 200.0, 3.72e-14, 3.01208, 6.13e-15, 3.75968, 0.45435, 0.66052)	25482.68025372353
output_proj_2het_group1-group2_process7_05-6-25	Run 2	-2464.66	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01706, 15.04885, 1.04575, 0.86427, 23.82985, 0.09286, 0.14213, 1.07923, 0.00042, 1.2027, 16.4171, 20.31373, 6.98224, 0.08135, 11.44052, 0.02528, 0.98257, 0.40001)	7425.877541914862
output_proj_2het_group1-group2_process7_05-6-25	Run 1	-3066.19	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.53835, 38.02522, 1.2981, 19.14005, 19.39134, 2.60308, 0.001, 2.18262, 0.02466, 0.01311, 200.0, 200.0, 12.10737, 0.00e+00, 15.0, 0.00e+00, 0.29966, 0.53366)	6426.882234859712
output_proj_2het_group1-group2_process7_05-6-25	Run 6	-3364.22	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(1.69137, 15.92739, 1.47528, 28.02638, 33.75802, 9.41594, 0.00e+00, 6.8061, 0.02911, 0.00618, 1.0, 1.001, 15.0, 0.00e+00, 15.0, 0.00e+00, 0.36758, 0.69772)	5715.14173587524
output_proj_2het_group1-group2_process7_05-6-25	Run 5	-3512.58	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.45187, 92.24661, 0.96909, 14.28297, 9.66365, 0.00e+00, 0.00e+00, 0.001, 1.71946, 0.01503, 3.21263, 200.0, 15.0, 0.84825, 11.16902, 0.00e+00, 0.24201, 0.48301)	10843.80242281974
output_proj_2het_group1-group2_process7_05-6-25	Run 7	-3778.18	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 1.0, 1.21901, 2.31599, 200.0, 1.08e-17, 0.21984, 1.46273, 0.75221, 1.22409, 18.67817, 21.35472, 6.36985, 0.001, 2.83497, 2.57e-16, 0.45711, 0.42884)	6665.518410796418
output_proj_2het_group1-group3_process5_05-6-25	Run 3	-2372.75	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 1.00068, 1.42151, 0.20747, 200.0, 9.35162, 0.00e+00, 0.00e+00, 1.24236, 1.08628, 15.37103, 17.11396, 6.55674, 0.09863, 9.31017, 0.07399, 0.34608, 0.40655)	8112.213498522681
output_proj_2het_group1-group3_process5_05-6-25	Run 1	-2490.78	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 29.71503, 0.96156, 0.14253, 104.06076, 12.68189, 0.00e+00, 0.00e+00, 1.43592, 1.18685, 16.5458, 18.38621, 7.34069, 0.09737, 8.42072, 0.0664, 0.35221, 0.38233)	7495.6270174412075
output_proj_2het_group1-group3_process5_05-6-25	Run 4	-2618.08	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(200.0, 0.12081, 0.55201, 0.12038, 131.64888, 15.0, 0.00e+00, 0.85907, 4.17913, 0.35826, 5.82565, 5.78805, 0.31539, 2.20788, 0.00e+00, 9.9356, 0.27186, 0.44062)	24699.965638758065
output_proj_2het_group1-group3_process5_05-6-25	Run 2	-3688.53	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(0.01, 200.0, 0.25872, 0.99151, 200.0, 2.29205, 0.52756, 0.00e+00, 4.6271, 0.69896, 8.68537, 11.06297, 14.10162, 0.00e+00, 15.0, 0.09471, 0.25598, 0.42885)	13801.199130292182
output_proj_2het_group1-group3_process5_05-6-25	Run 5	-4291.09	(nu_1, nu_2, t1, nu11, nu12, m1_12, me1_12, m1_21, me1_21, t2, nu21, nu22, m2_12, me2_12, m2_21, me2_21, P1, P2)	(15.20183, 5.44763, 1.89325, 0.19543, 104.52217, 0.03921, 0.65317, 3.57489, 1.42174, 1.14636, 13.80779, 13.88836, 0.00e+00, 0.44557, 0.00e+00, 1.02233, 0.00e+00, 0.2208)	9187.776562381621
