Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.74	6.0,6.0	30.8677,3.2903	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-35077.66	70159.32	65285.08	19750.84	7.0,7.0	1.0598,47.1384	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.69	8.0,8.0	30.8687,3.2903	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.7	9.0,9.0	30.8686,3.2903	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.69	10.0,10.0	30.8685,3.2903	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-40406.73	80817.46	74921.81	51090.98	1.0,1.0	0.4678,16.4492	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.31	2.0,2.0	32.5895,3.5296	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.19	3.0,3.0	32.5913,3.5298	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.38	4.0,4.0	32.589,3.5295	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.34	5.0,5.0	32.5891,3.5296	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.21	6.0,6.0	32.591,3.5298	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.37	7.0,7.0	32.5889,3.5295	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.26	8.0,8.0	32.5904,3.5297	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.39	9.0,9.0	32.5888,3.5295	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-174.85	353.7	189.28	2463.31	10.0,10.0	32.5901,3.5296	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-48208.12	96420.24	87792.89	130988.33	1.0,1.0	0.2244,12.9372	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.61	3096.94	2.0,2.0	30.9726,3.5126	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.61	3096.9	3.0,3.0	30.9726,3.5127	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.94	4.0,4.0	30.973,3.5126	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.87	5.0,5.0	30.9733,3.5127	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.92	6.0,6.0	30.9727,3.5126	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.8	7.0,7.0	30.9737,3.5128	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.94	8.0,8.0	30.9724,3.5126	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.8	9.0,9.0	30.9733,3.5128	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.8	10.0,10.0	30.9738,3.5128	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1002.88	2011.76	1959.71	31656.09	1.0,1.0,1.0	0.7862,5.631,0.881	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-15966.9	31939.8	31761.45	47919379.48	2.0,2.0,2.0	1.079,0.0012,195.2947	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-981.62	1969.24	1914.92	40919.36	3.0,3.0,3.0	0.3124,4.4227,0.9092	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-994.68	1995.36	1953.74	33523.7	4.0,4.0,4.0	0.5421,5.4542,0.9566	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-754.12	1514.24	1463.02	32484.75	5.0,5.0,5.0	7.5372,3.5786,0.4248	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1588.99	3183.98	3306.72	2698.52	6.0,6.0,6.0	1.2705,47.3624,42.8589	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-978.6	1963.2	1902.4	62952.06	7.0,7.0,7.0	0.1364,2.8617,0.6804	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1588.99	3183.98	3305.76	1081.01	8.0,8.0,8.0	1.6882,118.1825,125.7025	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1588.99	3183.98	3306.63	1204.99	9.0,9.0,9.0	2.24,106.0615,102.3292	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1588.99	3183.98	3306.41	1246.93	10.0,10.0,10.0	2.3043,102.4845,97.2977	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	snm.1d	3	-14345.15	28692.3	28428.75	65533.18	1.0	0.3045	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	snm.1d	3	-79237.38	158476.76	152557.32	60664.44	1.0	0.2145	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	snm.1d	3	-54113.88	108229.76	100645.03	57141.7	1.0	0.3038	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	snm.1d	3	-63826.67	127655.34	118671.1	63824.05	1.0	0.3839	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	snm.1d	3	-76354.83	152711.66	139494.08	72554.85	1.0	1.8799	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.93	41075.1	1.0,1.0	3.4619,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.96	41074.12	2.0,2.0	3.4622,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.93	41075.07	3.0,3.0	3.462,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.94	41074.71	4.0,4.0	3.4621,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.95	41074.35	5.0,5.0	3.4621,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.94	41074.67	6.0,6.0	3.462,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.93	41075.16	7.0,7.0	3.462,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.95	41074.39	8.0,8.0	3.4621,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.95	41074.15	9.0,9.0	3.4621,0.4223	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-834.08	1672.16	1596.93	41074.74	10.0,10.0	3.462,0.4223	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12050.87	1.0,1.0	15.6804,1.691	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12051.42	2.0,2.0	15.6799,1.6909	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12051.2	3.0,3.0	15.68,1.6909	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-79237.38	158478.76	152557.33	76571.91	4.0,4.0	0.7923,28.2342	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12050.97	5.0,5.0	15.6805,1.691	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12051.37	6.0,6.0	15.6799,1.6909	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12050.82	7.0,7.0	15.6805,1.691	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12051.06	8.0,8.0	15.68,1.691	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12050.68	9.0,9.0	15.6807,1.691	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-386.64	777.28	591.93	12050.94	10.0,10.0	15.6803,1.691	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.65	1.0,1.0	11.221,1.8571	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.27	2.0,2.0	11.2213,1.8572	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12441.98	3.0,3.0	11.2214,1.8573	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.1	4.0,4.0	11.2213,1.8573	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.61	5.0,5.0	11.2209,1.8572	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.36	6.0,6.0	11.2212,1.8572	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.6	7.0,7.0	11.2209,1.8572	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.15	8.0,8.0	11.2214,1.8572	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.25	9.0,9.0	11.2211,1.8572	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-271.83	547.66	350.8	12442.43	10.0,10.0	11.2209,1.8572	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.68	13097.36	1.0,1.0	12.1807,1.9627	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13097.61	2.0,2.0	12.1806,1.9627	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-63826.67	127657.34	118671.09	63867.88	3.0,3.0	0.9993,33.9061	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13097.3	4.0,4.0	12.1809,1.9627	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13097.73	5.0,5.0	12.1805,1.9626	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13097.43	6.0,6.0	12.1806,1.9627	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13097.93	7.0,7.0	12.1803,1.9626	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13097.37	8.0,8.0	12.1807,1.9627	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-332.57	669.14	476.69	13098.0	9.0,9.0	12.1801,1.9626	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-63826.67	127657.34	118671.1	27371.3	10.0,10.0	2.3318,88.0743	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.57	1.0,1.0	13.5972,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.53	2.0,2.0	13.5972,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.73	3.0,3.0	13.597,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.52	4.0,4.0	13.5971,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13440.91	5.0,5.0	13.5978,2.2227	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.08	6.0,6.0	13.5975,2.2227	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.44	7.0,7.0	13.5972,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.73	8.0,8.0	13.597,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.67	9.0,9.0	13.5971,2.2226	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	size_change	3	-1037.9	2079.8	1906.86	13441.02	10.0,10.0	13.5978,2.2227	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-994.26	1994.52	1911.55	60730.26	1.0,1.0,1.0	0.2356,2.9599,0.8144	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1534.53	3075.06	3116.71	22467.59	2.0,2.0,2.0	0.0411,5.9458,10.2313	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-993.33	1992.66	1908.71	380211.95	3.0,3.0,3.0	0.0152,0.4751,0.1753	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1534.53	3075.06	3116.77	4091.53	4.0,4.0,4.0	1.1329,32.6507,37.9519	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-677.75	1361.5	1285.08	41260.41	5.0,5.0,5.0	30.9052,1.9167,0.3622	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-683.9	1373.8	1283.25	41825.89	6.0,6.0,6.0	26.8388,1.9234,0.3494	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1081.2	2168.4	2047.3	43061.25	7.0,7.0,7.0	0.6012,3.7279,0.9863	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1534.53	3075.06	3116.64	1761.01	8.0,8.0,8.0	2.376,75.855,90.8729	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1200.99	2407.98	2274.62	51080.79	9.0,9.0,9.0	0.3746,2.8818,1.1379	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-724.19	1454.38	1352.26	42384.46	10.0,10.0,10.0	12.718,2.2783,0.3394	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1536.28	3078.56	2975.64	44234.26	1.0,1.0,1.0	0.0272,7.0513,1.3064	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-260.02	526.04	329.5	13005.51	2.0,2.0,2.0	199.9994,8.8066,1.459	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-288.74	583.48	386.72	13219.08	3.0,3.0,3.0	69.4157,9.6469,1.4235	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-285.89	577.78	381.75	12922.37	4.0,4.0,4.0	60.1506,10.1826,1.4747	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-285.89	577.78	381.82	12917.73	5.0,5.0,5.0	60.1136,10.1919,1.4752	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1534.9	3075.8	2973.05	3113.06	6.0,6.0,6.0	0.0014,100.2357,37.3269	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1534.89	3075.78	2972.35	9927.88	7.0,7.0,7.0	0.0277,31.3836,7.3769	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-286.45	578.9	382.89	13052.39	8.0,8.0,8.0	92.4158,9.2473,1.4449	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-259.62	525.24	328.64	12981.05	9.0,9.0,9.0	199.9905,8.8062,1.4633	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-285.92	577.84	381.97	12892.14	10.0,10.0,10.0	60.4557,10.2028,1.4791	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-153.26	312.52	113.77	13764.47	1.0,1.0,1.0	31.1311,7.6458,1.5209	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1465.58	2937.16	2770.37	10261.8	2.0,2.0,2.0	0.0673,20.1484,7.7593	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1465.62	2937.24	2770.1	2867.62	3.0,3.0,3.0	0.5218,72.0551,24.0147	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1465.51	2937.02	2770.1	1641.0	4.0,4.0,4.0	1.2882,125.9613,39.0098	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1465.58	2937.16	2770.45	5759.82	5.0,5.0,5.0	0.0817,35.9024,14.7511	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-1465.75	2937.5	2770.61	211581.51	6.0,6.0,6.0	0.0053,0.977,0.345	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-153.26	312.52	113.76	13765.61	7.0,7.0,7.0	31.1083,7.6453,1.5209	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-153.28	312.56	113.81	13778.12	8.0,8.0,8.0	31.2154,7.6333,1.5183	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-153.26	312.52	113.77	13764.94	9.0,9.0,9.0	31.1295,7.646,1.5208	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_n80_chrOnly_min3_folded	mid	bottle	3	-343.91	693.82	496.2	12772.33	10.0,10.0,10.0	12.7837,11.1284,1.6978	nuB, nuF, T
